id,value,feed_id,created_at,lat,lon,ele
0EH05JYDMGPGCT9T7TBZ4WP7AG,17.10965,1431814,2020-08-18 10:29:58 UTC,,,
0EH05K2NT1SRYCAY5WD7ZXNHWV,17.31186,1431814,2020-08-18 10:30:12 UTC,,,
0EH05K71NPXH88RDFNJ8R3AZ5R,15.33923,1431814,2020-08-18 10:30:26 UTC,,,
0EH05KBBK5V09RHQ4R64TN0WH3,17.22522,1431814,2020-08-18 10:30:40 UTC,,,
0EH05KFNJ54D35W506A8RY2YQ1,17.31186,1431814,2020-08-18 10:30:54 UTC,,,
0EH05KKZJX9HX13NK25YY0817Q,17.31186,1431814,2020-08-18 10:31:09 UTC,,,
0EH05KRERZH4RA3YWYTNT67C53,17.31186,1431814,2020-08-18 10:31:23 UTC,,,
0EH05KWNNQ9FCQF94YG5SBTZT4,17.3985,1431814,2020-08-18 10:31:37 UTC,,,
0EH05M0ZNXDYB0WDJEDRKQCQ5B,17.22522,1431814,2020-08-18 10:31:51 UTC,,,
0EH05M59KF3JXF1FYB3STWZVAV,17.31186,1431814,2020-08-18 10:32:05 UTC,,,
0EH05M9NZQDPEX8KM58F14TVP3,17.10965,1431814,2020-08-18 10:32:20 UTC,,,
0EH05MDXHV454JHQ6F96B1DVVA,17.22522,1431814,2020-08-18 10:32:34 UTC,,,
0EH05MJAZKJA64PEG0JJEKTEMA,17.31186,1431814,2020-08-18 10:32:48 UTC,,,
0EH05MPHV4GMF1VAW47MB3VKPF,17.22522,1431814,2020-08-18 10:33:02 UTC,,,
0EH05MTYX19FS7GK0V59YRYYSD,17.22522,1431814,2020-08-18 10:33:16 UTC,,,
0EH05MZ7KECGGKJXJN43EN4SNX,17.10965,1431814,2020-08-18 10:33:30 UTC,,,
0EH05N3HN24MXY8MHVGCEQSFM7,17.31186,1431814,2020-08-18 10:33:44 UTC,,,
0EH05N7WHCC2F0YRQ7FK81D71Q,17.22522,1431814,2020-08-18 10:33:59 UTC,,,
0EH05NC6PDHJZESRF3VQEV40XS,17.31186,1431814,2020-08-18 10:34:13 UTC,,,
0EH05NGHD0JH16A95W6829JVGJ,17.31186,1431814,2020-08-18 10:34:27 UTC,,,
0EH05NMSN5N0MM178GP3VB8H0W,19.99527,1431814,2020-08-18 10:34:41 UTC,,,
0EH05NS5WQTFW5STKGKN3PAQ2Y,19.53357,1431814,2020-08-18 10:34:55 UTC,,,
0EH05NXDNFV6AZXZ7SSGXFM3TB,19.99527,1431814,2020-08-18 10:35:09 UTC,,,
0EH05P1SM5DT97MKVN4FDS5AR3,19.53357,1431814,2020-08-18 10:35:24 UTC,,,
0EH05P65HFGWMZZ2NJ69QTHDX6,19.41815,1431814,2020-08-18 10:35:38 UTC,,,
0EH05PADKCBKGVQJMBQ9HMXG2K,19.59131,1431814,2020-08-18 10:35:52 UTC,,,
0EH05PEQQS2D8AJSYFG7V0P2WS,19.47586,1431814,2020-08-18 10:36:06 UTC,,,
0EH05PK3XP07A8Z5Y9GAWKFN93,19.53357,1431814,2020-08-18 10:36:20 UTC,,,
0EH05PQEPFZ03GGTE85FXX4J2G,19.53357,1431814,2020-08-18 10:36:35 UTC,,,
0EH05PVQMB3JYJB6DHKZ5XWGEB,19.47586,1431814,2020-08-18 10:36:49 UTC,,,
0EH05Q03RAGX9RFMTZ5W4DK5C5,19.59131,1431814,2020-08-18 10:37:03 UTC,,,
0EH05Q4BMDAP3Q3MWWH3P2FBHX,19.30276,1431814,2020-08-18 10:37:17 UTC,,,
0EH05Q8NJ4ZA3SN69WD8F35KR3,19.47586,1431814,2020-08-18 10:37:31 UTC,,,
0EH05QCZNHE6NC6F19S7HGYM6F,19.30276,1431814,2020-08-18 10:37:45 UTC,,,
0EH05QHDFYCFW9GF3FP9D9NKQG,19.36047,1431814,2020-08-18 10:38:00 UTC,,,
0EH05QNQWQ05XD2N5D81APQAZ0,19.41815,1431814,2020-08-18 10:38:14 UTC,,,
0EH05QSZNTRZAZ2V4SY4S125WT,19.47586,1431814,2020-08-18 10:38:28 UTC,,,
0EH05QYC3C61NWR20C28J93SQP,19.30276,1431814,2020-08-18 10:38:42 UTC,,,
0EH05R2KHDMWJMCPCZ2FDDNB51,19.36047,1431814,2020-08-18 10:38:56 UTC,,,
0EH05R713DVNQV0VEAMY3D3QXC,19.41815,1431814,2020-08-18 10:39:10 UTC,,,
0EH05RBANGBV03RGKY6JHD7EXS,19.41815,1431814,2020-08-18 10:39:25 UTC,,,
0EH05RFKQDCP792K91JEYVDRSV,19.36047,1431814,2020-08-18 10:39:39 UTC,,,
0EH05RM11BBGVRMDHG7FGWZJ3Y,19.30276,1431814,2020-08-18 10:39:53 UTC,,,
0EH05RR7Q5EE85QMPRY9VBTGDS,19.18738,1431814,2020-08-18 10:40:07 UTC,,,
0EH05RWMKYJV96YXTH1J6020T5,19.36047,1431814,2020-08-18 10:40:21 UTC,,,
0EH05S0WMZ0GWY3Z0JSAB6ZBVF,19.36047,1431814,2020-08-18 10:40:35 UTC,,,
0EH05S59KM63F0BSGB8924XVZR,19.30276,1431814,2020-08-18 10:40:50 UTC,,,
0EH05S9HYPXN1E6Z4RYWDNN7MH,19.36047,1431814,2020-08-18 10:41:04 UTC,,,
0EH05SDVPZT3A6MRJHQGFHXREZ,19.30276,1431814,2020-08-18 10:41:18 UTC,,,
0EH05SJ5MN4171FPD92NHQP69G,19.30276,1431814,2020-08-18 10:41:32 UTC,,,
0EH05SPKKD27D50RR5VN6G8T4N,19.30276,1431814,2020-08-18 10:41:46 UTC,,,
0EH05STVPFEB2NNT34Y6D46EVE,19.30276,1431814,2020-08-18 10:42:00 UTC,,,
0EH05SZ7BSRREHP9X18M9W78CF,18.9566,1431814,2020-08-18 10:42:15 UTC,,,
0EH05T3FPMT45NS1X5Q9G7FHZX,19.30276,1431814,2020-08-18 10:42:29 UTC,,,
0EH05T7WEH8CQGG2N8YNZDM1ND,19.30276,1431814,2020-08-18 10:42:43 UTC,,,
0EH05TC3MT1R4EF65NRN7HM7TE,19.18738,1431814,2020-08-18 10:42:57 UTC,,,
0EH05TGDKPP7BQV5B57PC1MGZR,19.30276,1431814,2020-08-18 10:43:11 UTC,,,
0EH05TMSKNKNBR51P5YVCEJ2YA,19.18738,1431814,2020-08-18 10:43:25 UTC,,,
0EH05TS3NC7X4P4PDY4E7A9XTA,18.87009,1431814,2020-08-18 10:43:39 UTC,,,
0EH05TXDQ5NZN36CT0R2VRYW5X,19.18738,1431814,2020-08-18 10:43:54 UTC,,,
0EH05V1QKR9N79G6WFQFEA9D9V,19.07199,1431814,2020-08-18 10:44:08 UTC,,,
0EH05V61NTTVJZ5Y5ME10BNEKR,19.30276,1431814,2020-08-18 10:44:22 UTC,,,
0EH05VABZ2629BM5KJSBYYCW1C,19.41815,1431814,2020-08-18 10:44:36 UTC,,,
0EH05VESFM5G5PRT88B1JNAA0G,18.9566,1431814,2020-08-18 10:44:50 UTC,,,
0EH05VK30XJYBHJVY8ZZMJZ83Q,19.07199,1431814,2020-08-18 10:45:05 UTC,,,
0EH05VQBS1MDTN5GTHRN2Z95Q8,19.18738,1431814,2020-08-18 10:45:19 UTC,,,
0EH05VVNPR4PKTZM3CEK7JSHCA,19.07199,1431814,2020-08-18 10:45:33 UTC,,,
0EH05VZZV4ZWWHNYW3Q66XJWJS,18.9566,1431814,2020-08-18 10:45:47 UTC,,,
0EH05W49VKT18X1RZH67TFNGVB,18.9566,1431814,2020-08-18 10:46:01 UTC,,,
0EH05W8PNE5BDM8DJV2JEDRE4W,18.9566,1431814,2020-08-18 10:46:15 UTC,,,
0EH05WCZ08RC3YGY4G59AYFXMK,18.78357,1431814,2020-08-18 10:46:29 UTC,,,
0EH05WH9HKXQAKPCM01KDJ6VJS,18.87009,1431814,2020-08-18 10:46:44 UTC,,,
0EH05WNP1VZ410Y392GMNRZHX8,18.87009,1431814,2020-08-18 10:46:58 UTC,,,
0EH05WSZJY19P8EDV09NGRV85F,18.87009,1431814,2020-08-18 10:47:12 UTC,,,
0EH05WY9NXHQTQ4EB2XB9692H2,18.9566,1431814,2020-08-18 10:47:26 UTC,,,
0EH05X2Q2YN5AXPDCG0BQD2DCQ,18.87009,1431814,2020-08-18 10:47:41 UTC,,,
0EH05X71CD25EVRQYQV0V2P3HN,18.9566,1431814,2020-08-18 10:47:55 UTC,,,
0EH05XB9JF9PF2ZVN4XC4XDH56,18.87009,1431814,2020-08-18 10:48:09 UTC,,,
0EH05XFKJHMB9AQW30Q743S67X,18.78357,1431814,2020-08-18 10:48:23 UTC,,,
0EH05XM1RBFDGH4E315S6DC1DT,18.87009,1431814,2020-08-18 10:48:37 UTC,,,
0EH05XR9K40ZPXREWMJ4RC4R5V,18.69702,1431814,2020-08-18 10:48:51 UTC,,,
0EH05XWKR56DYV5EX4XM6MB048,18.78357,1431814,2020-08-18 10:49:05 UTC,,,
0EH05Y0XP66W12FVZVYVH7S3SH,18.87009,1431814,2020-08-18 10:49:20 UTC,,,
0EH05Y5AHTEQ9D58Q8J1FP9QJR,18.87009,1431814,2020-08-18 10:49:34 UTC,,,
0EH05Y9HNTQAXK9CW9EH4Q6JPB,18.87009,1431814,2020-08-18 10:49:48 UTC,,,
0EH05YDVHY5E7VA14QF9Z07N3B,18.69702,1431814,2020-08-18 10:50:02 UTC,,,
0EH05YJ97CZCGW4JK4T2SX13HD,18.9566,1431814,2020-08-18 10:50:16 UTC,,,
0EH05YPHQKGM3M6G1NJGCYJGE8,18.61051,1431814,2020-08-18 10:50:30 UTC,,,
0EH05YTVRZTPKMMSJY8ZX6V63D,18.69702,1431814,2020-08-18 10:50:45 UTC,,,
0EH05YZ8KMPFASS7MNGJBWN71N,18.69702,1431814,2020-08-18 10:50:59 UTC,,,
0EH05Z3HVTZ7CJTNQNT2CAJVM1,18.69702,1431814,2020-08-18 10:51:13 UTC,,,
0EH05Z7SNC59QQ5755W894YZV3,18.69702,1431814,2020-08-18 10:51:27 UTC,,,
0EH05ZC6D6X9JK3GX3XWYRAVW4,18.69702,1431814,2020-08-18 10:51:41 UTC,,,
0EH05ZGFJFC4FHSK5Y8GF4CD6N,18.69702,1431814,2020-08-18 10:51:55 UTC,,,
0EH05ZMSMQSK9KYD7489164WE5,18.87009,1431814,2020-08-18 10:52:10 UTC,,,
0EH05ZS3N22APGY00Y7K0XGSM1,18.9566,1431814,2020-08-18 10:52:24 UTC,,,
0EH05ZXDGHNAQVWVRNG3ZBX3NF,18.69702,1431814,2020-08-18 10:52:38 UTC,,,
0EH0601QKN4N3TZNHJ4BMXZ5VH,18.61051,1431814,2020-08-18 10:52:52 UTC,,,
0EH06065H70KW2XWKKG5WTWSP5,18.61051,1431814,2020-08-18 10:53:06 UTC,,,
0EH060AE5MNX3S64C9BTFFAXZV,18.54126,1431814,2020-08-18 10:53:20 UTC,,,
0EH060EPRCRB61QP9BXAMPQXXV,19.30276,1431814,2020-08-18 10:53:34 UTC,,,
0EH060K1M4Q2Y2A5PVY320ZSK6,18.54126,1431814,2020-08-18 10:53:49 UTC,,,
0EH060QBRKT0RT73CRGHQRVRJ7,18.54126,1431814,2020-08-18 10:54:03 UTC,,,
0EH060VS9PCAJYNH398T1T3TVF,18.54126,1431814,2020-08-18 10:54:17 UTC,,,
0EH06101NRXJ9CYCKR2SKVB0GE,18.69702,1431814,2020-08-18 10:54:31 UTC,,,
0EH0614BQ7A2FJD896X18N5TFE,18.61051,1431814,2020-08-18 10:54:45 UTC,,,
0EH0618P0BKFQW40225J6A6JTY,18.54126,1431814,2020-08-18 10:55:00 UTC,,,
0EH061CZJSZHZWX7A6AQRY7PRY,18.87009,1431814,2020-08-18 10:55:14 UTC,,,
0EH061HBS60KWN0SJZZ4CYNF4Q,19.07199,1431814,2020-08-18 10:55:28 UTC,,,
0EH061NPS59K3WBT02Z5MV064H,18.69702,1431814,2020-08-18 10:55:42 UTC,,,
0EH061SZN3SKP1RGGZ9BW77T07,18.47202,1431814,2020-08-18 10:55:56 UTC,,,
0EH061Y9JW2KE9YK8PX5HPGACR,18.61051,1431814,2020-08-18 10:56:10 UTC,,,
0EH0622M3PQPV57R2D3AHEYRNS,18.54126,1431814,2020-08-18 10:56:25 UTC,,,
0EH06270R30QFAJW81YFR9GMGJ,18.26434,1431814,2020-08-18 10:56:39 UTC,,,
0EH062BAWW23F1BTHP7JD4EHD3,18.47202,1431814,2020-08-18 10:56:53 UTC,,,
0EH062FJ4RX1TXFVVX59VYWJVY,18.54126,1431814,2020-08-18 10:57:07 UTC,,,
0EH062KVNJG9BJRB6AE7X20YZR,18.47202,1431814,2020-08-18 10:57:21 UTC,,,
0EH062R969WRJ2HXN2252MP01G,18.47202,1431814,2020-08-18 10:57:36 UTC,,,
0EH062WHRGTCYM1NJJT75V34TE,18.4028,1431814,2020-08-18 10:57:50 UTC,,,
0EH0630SN2JNA42RNWWBAJHPGD,18.47202,1431814,2020-08-18 10:58:03 UTC,,,
0EH063561S2QY2YE714GVRSEZT,18.4028,1431814,2020-08-18 10:58:18 UTC,,,
0EH0639FX5PKYECYEPP2FG5XG0,18.4028,1431814,2020-08-18 10:58:32 UTC,,,
0EH063DWQQ0MXRGPMXQ5FQ4ZDH,18.33356,1431814,2020-08-18 10:58:46 UTC,,,
0EH063J75WBB9FY592GJMYW76K,18.4028,1431814,2020-08-18 10:59:01 UTC,,,
0EH063PDK0TNRVZNBRM2Z1CXNH,18.47202,1431814,2020-08-18 10:59:14 UTC,,,
0EH063TVQFRCKRXQ1T85BW5B2C,18.4028,1431814,2020-08-18 10:59:29 UTC,,,
0EH063Z4K7SD6K8WHRJ1F81QWV,18.54126,1431814,2020-08-18 10:59:43 UTC,,,
0EH0643DQH9Z78MW92GGQ5DX7P,18.61051,1431814,2020-08-18 10:59:57 UTC,,,
0EH0647TPDJGFFFDQYAS628P0G,18.47202,1431814,2020-08-18 11:00:11 UTC,,,
0EH064C5BFHQM560HQ099NPS80,18.33356,1431814,2020-08-18 11:00:26 UTC,,,
0EH064GCRKYF17T5NJG5YFMTZK,18.33356,1431814,2020-08-18 11:00:39 UTC,,,
0EH064MQQTK7G850JD9HGK18ZJ,18.4028,1431814,2020-08-18 11:00:54 UTC,,,
0EH064S1QTG2HBFF8P2B1T3XE3,18.33356,1431814,2020-08-18 11:01:08 UTC,,,
0EH064XDBTBDDP97BPRHZZR0M6,18.4028,1431814,2020-08-18 11:01:22 UTC,,,
0EH0651NJSEZRHS0HXHPGC9DSB,18.4028,1431814,2020-08-18 11:01:36 UTC,,,
0EH0655ZMHV83YQWFA22A8Y66Z,18.4028,1431814,2020-08-18 11:01:50 UTC,,,
0EH065A9V5HDJSKZFMWRV19R6R,18.26434,1431814,2020-08-18 11:02:04 UTC,,,
0EH065EKRS1P513MMNT3QYKY55,18.33356,1431814,2020-08-18 11:02:18 UTC,,,
0EH065JYNVN8VPCFT44XK1SY3E,17.80264,1431814,2020-08-18 11:02:33 UTC,,,
0EH065Q9J1C78ZJYK1CBRSZHXQ,17.6872,1431814,2020-08-18 11:02:47 UTC,,,
0EH065VVR7QAPQTDSE8A3CQ8PA,17.80264,1431814,2020-08-18 11:03:02 UTC,,,
0EH065ZXQXZPJTH0JEYEYW6ANM,17.6872,1431814,2020-08-18 11:03:15 UTC,,,
0EH0664NX0WTJ45422GV690GEE,17.80264,1431814,2020-08-18 11:03:31 UTC,,,
0EH0668KWRCGTVCSHZKPJZA7BV,17.6872,1431814,2020-08-18 11:03:44 UTC,,,
0EH066CVPJM09JK762Z3XBCPN9,17.57175,1431814,2020-08-18 11:03:58 UTC,,,
0EH066H7M7536SNMC1TBP3JV5Y,17.48511,1431814,2020-08-18 11:04:12 UTC,,,
0EH066NFJ2DRYB0ZT983JW0VJ6,17.6872,1431814,2020-08-18 11:04:26 UTC,,,
0EH066SZNAN813VB63MB8K4KZ4,17.22522,1431814,2020-08-18 11:04:41 UTC,,,
0EH066Y53Q3QDSSRQ38XP252J7,17.22522,1431814,2020-08-18 11:04:54 UTC,,,
0EH0672F0TCY36RSX44BB1N9QX,17.3985,1431814,2020-08-18 11:05:08 UTC,,,
0EH0677B8FMKY9RDGSEX72CC83,17.3985,1431814,2020-08-18 11:05:24 UTC,,,
0EH067B3P34XVN5ZWC84A7QEME,17.31186,1431814,2020-08-18 11:05:37 UTC,,,
0EH067FEA9TP6CRDPVQRTHN9CZ,17.48511,1431814,2020-08-18 11:05:51 UTC,,,
0EH067KSY5R22YJWXWW0ZZNM89,17.6872,1431814,2020-08-18 11:06:05 UTC,,,
0EH067R5SY42C90NYKMTVZDD4Z,17.10965,1431814,2020-08-18 11:06:20 UTC,,,
0EH067WGCK854HJYBSKBBZW4C2,17.22522,1431814,2020-08-18 11:06:34 UTC,,,
0EH0680TDHRQS0MPRFZM7TGZ1V,17.10965,1431814,2020-08-18 11:06:48 UTC,,,
0EH06859C1RFZ82ZBPGM8EGMCY,17.10965,1431814,2020-08-18 11:07:02 UTC,,,
0EH0689H2DDQFCJG5FGYW4XD78,17.22522,1431814,2020-08-18 11:07:16 UTC,,,
0EH068DQZ9A77H4RA8F9B24GS1,17.22522,1431814,2020-08-18 11:07:30 UTC,,,
0EH068J4F4G0BBQWQ9TN14YCAW,16.99405,1431814,2020-08-18 11:07:45 UTC,,,
0EH068PC06BBYPS714FHRK1AED,17.22522,1431814,2020-08-18 11:07:58 UTC,,,
0EH068TQK8TTDNFAXTZXGPC7V3,16.99405,1431814,2020-08-18 11:08:13 UTC,,,
0EH068YZXD5ZC6AWYXNFJMACMA,17.22522,1431814,2020-08-18 11:08:27 UTC,,,
0EH0693B3ASZ5B39Z4RB5GMQQ2,17.22522,1431814,2020-08-18 11:08:41 UTC,,,
0EH0697QQQXSNHD2VG3X9BRB62,16.87848,1431814,2020-08-18 11:08:55 UTC,,,
0EH069C1P55FG0DQG89KXZK7FN,17.10965,1431814,2020-08-18 11:09:09 UTC,,,
0EH069GENH8MEMMCXZP1WFGFCH,16.99405,1431814,2020-08-18 11:09:24 UTC,,,
0EH069MRXNAFB3W7879EGQEBZ1,16.87848,1431814,2020-08-18 11:09:38 UTC,,,
0EH069RW0ST4BDX6Z1GGD2V0XM,16.87848,1431814,2020-08-18 11:09:52 UTC,,,
0EH069X8NA59V17GM798F3C1F1,16.46204,1431814,2020-08-18 11:10:06 UTC,,,
0EH06A1PJWWCDX1C52ZNNM2QDE,17.10965,1431814,2020-08-18 11:10:20 UTC,,,
0EH06A61V90KHHKHWVDMCG80X9,16.76285,1431814,2020-08-18 11:10:35 UTC,,,
0EH06AA7M10K5DJJEE3C4Y37HB,16.87848,1431814,2020-08-18 11:10:48 UTC,,,
0EH06AEKHCT6YTRPE54YAEKMYW,16.99405,1431814,2020-08-18 11:11:03 UTC,,,
0EH06AJVXKD7QAMM5E7GEKEG29,16.76285,1431814,2020-08-18 11:11:17 UTC,,,
0EH06AQDVDJW85Y2E6TDVA2FE2,16.87848,1431814,2020-08-18 11:11:32 UTC,,,
0EH06AVHKCSGFTZ5S6ZK1BPQEF,16.64719,1431814,2020-08-18 11:11:45 UTC,,,
0EH06AZZQ949AW19RA6JKA9KN8,16.87848,1431814,2020-08-18 11:12:00 UTC,,,
0EH06B45V2VRQ5Z5KQ18AVZJP4,16.64719,1431814,2020-08-18 11:12:13 UTC,,,
0EH06B8FSDFYX37E9SQKJH29G6,16.39261,1431814,2020-08-18 11:12:28 UTC,,,
0EH06BCSS88PE4QXXEZ98VK06C,16.76285,1431814,2020-08-18 11:12:42 UTC,,,
0EH06BH5XGM11D1JBNFZ0YMRC1,16.76285,1431814,2020-08-18 11:12:56 UTC,,,
0EH06BNHWQW29B44WK3E14644B,16.87848,1431814,2020-08-18 11:13:10 UTC,,,
0EH06BSWX73Q99YQ9VZ006QE4D,16.64719,1431814,2020-08-18 11:13:25 UTC,,,
0EH06BY418X961T1H9G1S45B95,16.76285,1431814,2020-08-18 11:13:38 UTC,,,
0EH06C2FPJP3JJSJTXTRF93EEW,16.76285,1431814,2020-08-18 11:13:53 UTC,,,
0EH06C6VX668C20VHKDVSERNRS,16.76285,1431814,2020-08-18 11:14:07 UTC,,,
0EH06CB1THA1MG8DE7W5G3384X,16.5315,1431814,2020-08-18 11:14:21 UTC,,,
0EH06CFCXHTDP248Q50PFCFRPB,16.64719,1431814,2020-08-18 11:14:35 UTC,,,
0EH06CKPXP9G73A5N6R5VDSJNK,16.46204,1431814,2020-08-18 11:14:49 UTC,,,
0EH06CQZK27MW00S2889Z978RC,16.76285,1431814,2020-08-18 11:15:03 UTC,,,
0EH06CWFZ153R2DHVEP4Z7VKW4,16.76285,1431814,2020-08-18 11:15:18 UTC,,,
0EH06D0QWB92X34T0FM4KEZES9,16.76285,1431814,2020-08-18 11:15:32 UTC,,,
0EH06D4ZPHK9BE622H3NRBXG3S,16.5315,1431814,2020-08-18 11:15:46 UTC,,,
0EH06D9AFF8B4N3TTH2YR8WZ12,16.64719,1431814,2020-08-18 11:16:00 UTC,,,
0EH06DDSQ8PKREZZ2GP5S1WGNW,16.64719,1431814,2020-08-18 11:16:15 UTC,,,
0EH06DHXR8DM1CX0XTF1SPDQ16,16.76285,1431814,2020-08-18 11:16:28 UTC,,,
0EH06DPDRN90FKZ3W363SS1G5W,16.64719,1431814,2020-08-18 11:16:43 UTC,,,
0EH06DTP20E607N2M4NXPRKZZZ,16.76285,1431814,2020-08-18 11:16:57 UTC,,,
0EH06DZ7W3R272MR26FABEQHKR,16.87848,1431814,2020-08-18 11:17:12 UTC,,,
0EH06E3DN8QN21YKSJG6D7V387,16.5315,1431814,2020-08-18 11:17:26 UTC,,,
0EH06E7HY909JVC4S3EH8AKZH2,16.76285,1431814,2020-08-18 11:17:39 UTC,,,
0EH06EBWY68EE428W36BCFZEAD,16.5315,1431814,2020-08-18 11:17:53 UTC,,,
0EH06EG5RFCVHCTF3K3F8F7SEE,16.46204,1431814,2020-08-18 11:18:07 UTC,,,
0EH06EMFS09Z82HP2WS2PD3YT6,16.76285,1431814,2020-08-18 11:18:21 UTC,,,
0EH06ERT14WRYT1CHQJX7A3PZW,16.32315,1431814,2020-08-18 11:18:36 UTC,,,
0EH06EX7MJHW9ES1NWR3J702H6,16.5315,1431814,2020-08-18 11:18:50 UTC,,,
0EH06F1FS9B5JY293K711QGMKB,16.76285,1431814,2020-08-18 11:19:04 UTC,,,
0EH06F5SP3PFZV52YMNEKYTR6A,16.5315,1431814,2020-08-18 11:19:18 UTC,,,
0EH06FA5RHTY5CH0HX9QG7N8PE,16.46204,1431814,2020-08-18 11:19:32 UTC,,,
0EH06FEFPHKA946SF7PTXA7ZQ2,16.32315,1431814,2020-08-18 11:19:47 UTC,,,
0EH06FJRQFFT3N6SBF0KJ5AM4K,16.5315,1431814,2020-08-18 11:20:01 UTC,,,
0EH06FQ3N2PN1ZWF0S94E087S0,16.64719,1431814,2020-08-18 11:20:15 UTC,,,
0EH06FVDZQMD04F3BW3SQYBDHN,16.46204,1431814,2020-08-18 11:20:29 UTC,,,
0EH06FZQRV5TBNWZHVG1R6BH2F,16.5315,1431814,2020-08-18 11:20:43 UTC,,,
0EH06G454Z8W91B0TZA53W7Q1J,16.5315,1431814,2020-08-18 11:20:58 UTC,,,
0EH06G8DNFGXB9FYWM5X9E0PMD,16.46204,1431814,2020-08-18 11:21:12 UTC,,,
0EH06GCQRC44Q74ETWZ10Z77TG,16.39261,1431814,2020-08-18 11:21:26 UTC,,,
0EH06GH1QGAJ93B6AYBR2T8783,16.18421,1431814,2020-08-18 11:21:40 UTC,,,
0EH06GNF8NCR59Z61AJAR761KQ,16.64719,1431814,2020-08-18 11:21:54 UTC,,,
0EH06GSS73D8F1P6DGTMZ211G8,16.18421,1431814,2020-08-18 11:22:08 UTC,,,
0EH06GY3JNCFZNQ1AX0ASC7MXQ,16.5315,1431814,2020-08-18 11:22:23 UTC,,,
0EH06H2BQH92BYVFZ7DE4GAHGF,16.32315,1431814,2020-08-18 11:22:37 UTC,,,
0EH06H6QRJWGD2BH9RQ1ZA0BKS,16.39261,1431814,2020-08-18 11:22:51 UTC,,,
0EH06HAZM35N7WDSVYP4RVK4JR,16.5315,1431814,2020-08-18 11:23:05 UTC,,,
0EH06HFBA17WDAM9BT4XJGCG8V,16.39261,1431814,2020-08-18 11:23:19 UTC,,,
0EH06HKKTKQC9J1YVTJY6CED27,16.39261,1431814,2020-08-18 11:23:33 UTC,,,
0EH06HQXPN9WFT9DAVEXGN4AWP,16.46204,1431814,2020-08-18 11:23:47 UTC,,,
0EH06HW7RDKTPZJXDS5MQVR51Y,16.5315,1431814,2020-08-18 11:24:01 UTC,,,
0EH06J0MN12YR9FE844489KA2E,16.32315,1431814,2020-08-18 11:24:16 UTC,,,
0EH06J4XJWFG6CA5HHQ9NMR828,16.46204,1431814,2020-08-18 11:24:30 UTC,,,
0EH06J95QRKFDJCDGHWMP7E1Y9,16.32315,1431814,2020-08-18 11:24:44 UTC,,,
0EH06JDJ5CJ4YZ77B72C3ETTQ5,16.5315,1431814,2020-08-18 11:24:58 UTC,,,
0EH06JHW557J3QZNZAATBWTB1G,16.39261,1431814,2020-08-18 11:25:12 UTC,,,
0EH06JP6Q4V6VEDA3HTHJ49B0Q,16.39261,1431814,2020-08-18 11:25:26 UTC,,,
0EH06JTJN6YSQRGD2B84XVY6NC,16.46204,1431814,2020-08-18 11:25:41 UTC,,,
0EH06JYY9VN3S9CS7SBSWG0729,16.25369,1431814,2020-08-18 11:25:55 UTC,,,
0EH06K39SSKXYK93BBXFR0FNHA,16.39261,1431814,2020-08-18 11:26:09 UTC,,,
0EH06K7FRBA2612GB7VBG2NBDV,16.39261,1431814,2020-08-18 11:26:23 UTC,,,
0EH06KBX0C0EZN3BQFSB3CGB6H,16.39261,1431814,2020-08-18 11:26:38 UTC,,,
0EH06KG3PBAK1H1HANQ2YFJ0AJ,16.5315,1431814,2020-08-18 11:26:51 UTC,,,
0EH06KMGMJJYK4ZHPB75D1N9G6,16.25369,1431814,2020-08-18 11:27:06 UTC,,,
0EH06KRSMZ5DGHJFGJ7K6FVHN7,16.5315,1431814,2020-08-18 11:27:20 UTC,,,
0EH06KX45MWTB00NXMTPE5PMSW,16.39261,1431814,2020-08-18 11:27:34 UTC,,,
0EH06M1FVBNBWJ0X1H3W67K9W7,16.39261,1431814,2020-08-18 11:27:48 UTC,,,
0EH06M5QQ3HRAKE3SJA1AXWRZQ,16.32315,1431814,2020-08-18 11:28:02 UTC,,,
0EH06MA1WBW43994SVHCYGPT3S,16.39261,1431814,2020-08-18 11:28:16 UTC,,,
0EH06MEBN72KFS879BVZQPCA1F,16.32315,1431814,2020-08-18 11:28:30 UTC,,,
0EH06MJSCQZR7AWNJSJ90NTZEH,16.39261,1431814,2020-08-18 11:28:45 UTC,,,
0EH06MQ30F2XVBPCSSR1GKETFG,16.39261,1431814,2020-08-18 11:28:59 UTC,,,
0EH06MVBV1T17G3SW5DW20MJCP,16.46204,1431814,2020-08-18 11:29:13 UTC,,,
0EH06MZQFDXZ4MSN63J9PZSGQ6,16.32315,1431814,2020-08-18 11:29:27 UTC,,,
0EH06N3ZRGA93HS0D5TJ8S3APN,16.32315,1431814,2020-08-18 11:29:41 UTC,,,
0EH06N8B35EYYNN5T0ZAKM5EMN,16.46204,1431814,2020-08-18 11:29:56 UTC,,,
0EH06NCKNXVEJDBMPAJ6N7P9ZG,16.39261,1431814,2020-08-18 11:30:10 UTC,,,
0EH06NGXVEG2575RZW423G44N8,16.46204,1431814,2020-08-18 11:30:24 UTC,,,
0EH06NNAV3BS49RK5KQMJAYBCK,16.39261,1431814,2020-08-18 11:30:38 UTC,,,
0EH06NSHNH2AGB6ZQ8W5TQJ5VM,16.39261,1431814,2020-08-18 11:30:52 UTC,,,
